Bucket arxiv-derivative-flattened contains 1798 matching objects
id,executionLatency,user,system,finalExecutionLatency,finalUser,finalSystem
24,5047,1771,764,18,5383,2796
24,6049,2170,966,18,5383,2796
24,7048,2573,1208,18,5383,2796
24,8049,2924,1392,18,5383,2796
24,9048,3188,1556,18,5383,2796
24,10056,3597,1737,18,5383,2796
24,11056,3865,1937,18,5383,2796
24,12056,4215,2086,18,5383,2796
24,13056,4529,2239,18,5383,2796
24,14057,4798,2448,18,5383,2796
24,15058,4980,2548,18,5383,2796
24,16058,5000,2587,18,5383,2796
24,17057,5231,2695,18,5383,2796
26,1050,796,145,11,5115,1147
26,2052,1406,277,11,5115,1147
26,3067,1770,380,11,5115,1147
26,4067,2192,558,11,5115,1147
26,5067,2612,616,11,5115,1147
26,6067,3070,667,11,5115,1147
26,7067,3592,737,11,5115,1147
26,8069,3972,868,11,5115,1147
26,9069,4449,994,11,5115,1147
26,10069,4792,1075,11,5115,1147
26,11069,5011,1134,11,5115,1147
27,1048,666,203,7,3967,794
27,2048,1269,343,7,3967,794
27,3052,1932,428,7,3967,794
27,4054,2299,499,7,3967,794
27,5056,2857,543,7,3967,794
27,6057,3182,629,7,3967,794
27,7056,3699,724,7,3967,794
28,1040,567,67,14,3687,1361
28,2040,842,185,14,3687,1361
28,3041,1249,278,14,3687,1361
28,4047,1471,327,14,3687,1361
28,5048,1554,391,14,3687,1361
28,6049,1820,471,14,3687,1361
28,7049,1991,582,14,3687,1361
28,8050,2287,747,14,3687,1361
28,9049,2506,860,14,3687,1361
28,10049,2685,916,14,3687,1361
28,11058,2863,1014,14,3687,1361
28,12059,3055,1119,14,3687,1361
28,13058,3291,1245,14,3687,1361
28,14058,3569,1332,14,3687,1361
29,1052,813,133,7,5170,1008
29,2059,1645,315,7,5170,1008
29,3062,2441,538,7,5170,1008
29,4064,3121,675,7,5170,1008
29,5066,3841,762,7,5170,1008
29,6068,4657,935,7,5170,1008
30,1046,660,172,14,5128,977
30,2046,909,240,14,5128,977
30,3047,1375,284,14,5128,977
30,4047,1663,361,14,5128,977
30,5047,1919,435,14,5128,977
30,6047,2225,510,14,5128,977
30,7047,2552,581,14,5128,977
30,8048,2837,645,14,5128,977
30,9060,3183,699,14,5128,977
30,10060,3538,739,14,5128,977
30,11061,3819,784,14,5128,977
30,12061,4200,846,14,5128,977
30,13061,4587,900,14,5128,977
30,14061,4969,964,14,5128,977
31,1044,384,221,17,4595,2153
31,2046,705,426,17,4595,2153
31,3046,904,550,17,4595,2153
31,4047,1128,679,17,4595,2153
31,5046,1277,810,17,4595,2153
31,6046,1546,981,17,4595,2153
31,7046,1686,1069,17,4595,2153
31,8050,1913,1195,17,4595,2153
31,9050,2156,1294,17,4595,2153
31,10050,2450,1392,17,4595,2153
31,11050,2633,1455,17,4595,2153
31,12050,2928,1587,17,4595,2153
31,13050,3141,1680,17,4595,2153
31,14050,3495,1795,17,4595,2153
31,15052,3857,1903,17,4595,2153
31,16051,4198,2044,17,4595,2153
31,17051,4445,2102,17,4595,2153
32,1050,749,121,4,1732,304
32,2059,1108,156,4,1732,304
32,3059,1506,257,4,1732,304
33,1043,670,161,7,3610,912
33,2044,1274,285,7,3610,912
33,3048,1916,391,7,3610,912
33,4048,2269,475,7,3610,912
33,5049,2722,621,7,3610,912
33,6048,3017,742,7,3610,912
33,7049,3499,884,7,3610,912
34,1047,435,56,10,2243,422
34,2048,692,85,10,2243,422
34,3052,984,122,10,2243,422
34,4054,1258,162,10,2243,422
34,5054,1466,238,10,2243,422
34,6054,1618,282,10,2243,422
34,7054,1790,311,10,2243,422
34,8065,1952,337,10,2243,422
34,9065,2135,381,10,2243,422
35,1049,641,111,12,4322,917
35,2049,1040,262,12,4322,917
35,3049,1495,322,12,4322,917
35,4053,1888,375,12,4322,917
35,5053,2181,460,12,4322,917
35,6053,2473,588,12,4322,917
35,7053,2756,666,12,4322,917
35,8053,3094,722,12,4322,917
35,9053,3366,750,12,4322,917
35,10053,3648,791,12,4322,917
35,11053,3864,848,12,4322,917
35,12058,4169,889,12,4322,917
36,1048,706,204,10,4711,996
36,2057,1257,325,10,4711,996
36,3064,1723,383,10,4711,996
36,4069,2185,481,10,4711,996
36,5070,2618,603,10,4711,996
36,6071,3187,697,10,4711,996
36,7071,3672,783,10,4711,996
36,8072,4048,819,10,4711,996
36,9072,4432,933,10,4711,996
37,1049,567,106,13,4198,919
37,2049,930,203,13,4198,919
37,3050,1553,270,13,4198,919
37,4052,1971,317,13,4198,919
37,5052,2261,364,13,4198,919
37,6052,2474,448,13,4198,919
37,7052,2778,515,13,4198,919
37,8052,3053,576,13,4198,919
37,9060,3254,678,13,4198,919
37,10068,3531,752,13,4198,919
37,11068,3804,805,13,4198,919
37,12068,4037,873,13,4198,919
38,1043,551,194,9,3187,1576
38,2047,877,374,9,3187,1576
38,3047,1407,565,9,3187,1576
38,4047,1925,790,9,3187,1576
38,5047,2289,997,9,3187,1576
38,6047,2496,1160,9,3187,1576
38,7047,2701,1237,9,3187,1576
38,8047,2936,1338,9,3187,1576
38,9047,3164,1557,9,3187,1576
39,1055,587,111,16,4170,1040
39,2055,871,171,16,4170,1040
39,3056,1153,241,16,4170,1040
39,4063,1286,310,16,4170,1040
39,5064,1490,367,16,4170,1040
39,6065,1768,467,16,4170,1040
39,7065,2091,515,16,4170,1040
39,8065,2305,571,16,4170,1040
39,9065,2519,623,16,4170,1040
39,10066,2746,666,16,4170,1040
39,11069,2857,705,16,4170,1040
39,12069,3100,757,16,4170,1040
39,13069,3396,805,16,4170,1040
39,14068,3616,883,16,4170,1040
39,15068,3879,969,16,4170,1040
39,16077,4115,1024,16,4170,1040
40,1050,626,106,3,1892,349
40,2060,1256,295,3,1892,349
41,1057,573,155,12,3441,1525
41,2069,813,235,12,3441,1525
41,3071,1196,360,12,3441,1525
41,4071,1433,467,12,3441,1525
41,5076,1718,624,12,3441,1525
41,6075,1966,730,12,3441,1525
41,7076,2327,953,12,3441,1525
41,8076,2560,1090,12,3441,1525
41,9075,2771,1188,12,3441,1525
41,10076,2999,1250,12,3441,1525
41,11076,3266,1435,12,3441,1525
42,1038,558,133,12,3877,834
42,2041,949,195,12,3877,834
42,3041,1322,233,12,3877,834
42,4048,1620,340,12,3877,834
42,5061,1929,393,12,3877,834
42,6061,2239,452,12,3877,834
42,7061,2586,544,12,3877,834
42,8061,2858,611,12,3877,834
42,9062,3163,668,12,3877,834
42,10062,3429,739,12,3877,834
42,11061,3632,770,12,3877,834
42,12061,3843,834,12,3877,834
43,1039,522,76,16,3132,1293
43,2039,752,118,16,3132,1293
43,3038,1002,205,16,3132,1293
43,4038,1188,259,16,3132,1293
43,5038,1415,371,16,3132,1293
43,6041,1604,464,16,3132,1293
43,7041,1753,544,16,3132,1293
43,8041,1894,606,16,3132,1293
43,9042,2079,655,16,3132,1293
43,10042,2218,728,16,3132,1293
43,11041,2306,796,16,3132,1293
43,12042,2439,821,16,3132,1293
43,13043,2610,930,16,3132,1293
43,14043,2669,1037,16,3132,1293
43,15043,2820,1092,16,3132,1293
43,16202,3054,1277,16,3132,1293
44,1047,868,81,8,4388,642
44,2060,1487,138,8,4388,642
44,3061,2135,239,8,4388,642
44,4062,2500,335,8,4388,642
44,5063,2878,397,8,4388,642
44,6063,3513,485,8,4388,642
44,7067,3990,571,8,4388,642
45,1046,809,96,10,4731,969
45,2054,1165,153,10,4731,969
45,3053,1603,235,10,4731,969
45,4053,2193,328,10,4731,969
45,5053,2765,447,10,4731,969
45,6054,3254,635,10,4731,969
45,7056,3723,756,10,4731,969
45,8057,4025,874,10,4731,969
45,9057,4387,916,10,4731,969
45,10057,4649,957,10,4731,969
46,1047,806,142,10,4902,928
46,2048,1414,314,10,4902,928
46,3048,2057,427,10,4902,928
46,4048,2399,469,10,4902,928
46,5048,2720,516,10,4902,928
46,6047,3084,568,10,4902,928
46,7047,3408,613,10,4902,928
46,8047,3942,709,10,4902,928
46,9048,4559,828,10,4902,928
47,1047,813,106,5,3416,739
47,2056,1669,265,5,3416,739
47,3057,2425,517,5,3416,739
47,4060,2888,668,5,3416,739
47,5060,3266,724,5,3416,739
48,1049,648,136,12,4052,1033
48,2050,1138,213,12,4052,1033
48,3051,1639,355,12,4052,1033
48,4050,1884,445,12,4052,1033
48,5050,2125,503,12,4052,1033
48,6060,2371,546,12,4052,1033
48,7060,2689,636,12,4052,1033
48,8060,2986,756,12,4052,1033
48,9060,3209,818,12,4052,1033
48,10061,3428,888,12,4052,1033
48,11061,3752,984,12,4052,1033
48,12061,3988,1023,12,4052,1033
49,1051,451,79,29,4774,1059
49,2050,749,132,29,4774,1059
49,3052,1102,220,29,4774,1059
49,4054,1232,241,29,4774,1059
49,5053,1397,298,29,4774,1059
49,6054,1501,386,29,4774,1059
49,7054,1582,424,29,4774,1059
49,8054,1642,436,29,4774,1059
49,9055,1754,468,29,4774,1059
49,10055,1839,484,29,4774,1059
49,11055,2026,539,29,4774,1059
49,12055,2161,571,29,4774,1059
49,13055,2321,635,29,4774,1059
49,14055,2528,667,29,4774,1059
49,15056,2656,680,29,4774,1059
49,16056,2818,710,29,4774,1059
49,17057,2924,739,29,4774,1059
49,18057,3076,768,29,4774,1059
49,19058,3257,809,29,4774,1059
49,20057,3407,830,29,4774,1059
49,21058,3564,854,29,4774,1059
49,22059,3705,898,29,4774,1059
49,23059,3811,935,29,4774,1059
49,24059,3975,961,29,4774,1059
49,25059,4218,987,29,4774,1059
49,26060,4378,1000,29,4774,1059
49,27060,4581,1030,29,4774,1059
49,28061,4668,1039,29,4774,1059
50,1048,558,113,14,4039,964
50,2050,826,174,14,4039,964
50,3050,1386,301,14,4039,964
50,4051,1589,379,14,4039,964
50,5051,1842,473,14,4039,964
50,6052,2077,520,14,4039,964
50,7052,2344,590,14,4039,964
50,8052,2532,669,14,4039,964
50,9052,2751,705,14,4039,964
50,10052,2940,722,14,4039,964
50,11054,3168,773,14,4039,964
50,12054,3486,867,14,4039,964
50,13054,3736,896,14,4039,964
51,1037,436,60,17,3663,821
51,2038,671,100,17,3663,821
51,3039,987,152,17,3663,821
51,4038,1190,190,17,3663,821
51,5039,1341,209,17,3663,821
51,6038,1576,251,17,3663,821
51,7038,1740,328,17,3663,821
51,8039,1878,351,17,3663,821
51,9040,2039,413,17,3663,821
51,10039,2220,480,17,3663,821
51,11039,2414,540,17,3663,821
51,12040,2648,598,17,3663,821
51,13040,2891,636,17,3663,821
51,14040,3085,684,17,3663,821
51,15040,3249,737,17,3663,821
51,16040,3512,784,17,3663,821
52,1044,507,71,10,3054,411
52,2045,870,106,10,3054,411
52,3052,1239,142,10,3054,411
52,4053,1449,194,10,3054,411
52,5053,1746,252,10,3054,411
52,6053,2013,284,10,3054,411
52,7054,2345,328,10,3054,411
52,8054,2545,362,10,3054,411
52,9054,2774,383,10,3054,411
52,10054,2993,407,10,3054,411
53,1049,682,101,8,4508,672
53,2052,1269,181,8,4508,672
53,3053,1826,311,8,4508,672
53,4053,2313,351,8,4508,672
53,5058,2773,394,8,4508,672
53,6069,3232,466,8,4508,672
53,7069,3929,576,8,4508,672
54,1047,754,156,5,3623,860
54,2050,1470,411,5,3623,860
54,3051,2301,595,5,3623,860
54,4053,2920,737,5,3623,860
55,1075,783,135,7,3325,670
55,2077,1158,220,7,3325,670
55,3078,1732,419,7,3325,670
55,4078,1989,444,7,3325,670
55,5078,2515,550,7,3325,670
55,6079,2936,615,7,3325,670
56,1050,555,96,15,4209,842
56,2053,851,175,15,4209,842
56,3052,1185,242,15,4209,842
56,4052,1447,286,15,4209,842
56,5053,1677,315,15,4209,842
56,6052,1881,368,15,4209,842
56,7052,2201,427,15,4209,842
56,8053,2362,470,15,4209,842
56,9053,2588,511,15,4209,842
56,10053,2819,542,15,4209,842
56,11055,3077,574,15,4209,842
56,12055,3308,623,15,4209,842
56,13055,3504,694,15,4209,842
56,14055,3760,722,15,4209,842
56,15064,4078,797,15,4209,842
57,1049,770,124,15,5288,993
57,2055,1245,196,15,5288,993
57,3054,1744,327,15,5288,993
57,4055,1955,391,15,5288,993
57,5055,2140,461,15,5288,993
57,6054,2417,510,15,5288,993
57,7055,2868,571,15,5288,993
57,8056,3041,587,15,5288,993
57,9057,3509,632,15,5288,993
57,10057,3779,658,15,5288,993
57,11057,3989,679,15,5288,993
57,12058,4305,768,15,5288,993
57,13058,4653,846,15,5288,993
57,14058,5013,972,15,5288,993
58,1049,728,151,8,4706,1140
58,2049,1387,311,8,4706,1140
58,3049,2038,478,8,4706,1140
58,4050,2827,701,8,4706,1140
58,5049,3372,817,8,4706,1140
58,6055,3905,901,8,4706,1140
58,7054,4384,1051,8,4706,1140
59,1047,634,133,17,5219,1042
59,2058,964,192,17,5219,1042
59,3060,1409,286,17,5219,1042
59,4061,1684,339,17,5219,1042
59,5062,2043,417,17,5219,1042
59,6067,2386,486,17,5219,1042
59,7067,2735,560,17,5219,1042
59,8067,3067,641,17,5219,1042
59,9075,3267,698,17,5219,1042
59,10074,3543,743,17,5219,1042
59,11075,3816,771,17,5219,1042
59,12076,4078,802,17,5219,1042
59,13079,4471,838,17,5219,1042
59,14081,4816,931,17,5219,1042
59,15081,5109,1004,17,5219,1042
59,16081,5213,1041,17,5219,1042
60,1043,549,241,12,4641,3487
60,2058,1021,620,12,4641,3487
60,3058,1389,922,12,4641,3487
60,4057,1587,1118,12,4641,3487
60,5058,1906,1375,12,4641,3487
60,6064,2356,1676,12,4641,3487
60,7064,2744,2004,12,4641,3487
60,8064,3118,2287,12,4641,3487
60,9063,3589,2550,12,4641,3487
60,10064,3993,2853,12,4641,3487
60,11063,4360,3222,12,4641,3487
61,1052,754,179,11,5668,1044
61,2056,1377,229,11,5668,1044
61,3057,1901,296,11,5668,1044
61,4058,2252,348,11,5668,1044
61,5057,2589,409,11,5668,1044
61,6060,3369,551,11,5668,1044
61,7060,3824,638,11,5668,1044
61,8060,4314,760,11,5668,1044
61,9062,4781,842,11,5668,1044
61,10065,5418,1002,11,5668,1044
62,1042,478,238,14,5551,1832
62,2048,776,417,14,5551,1832
62,3047,1146,600,14,5551,1832
62,4047,1540,758,14,5551,1832
62,5047,1907,933,14,5551,1832
62,6047,2321,1047,14,5551,1832
62,7047,2719,1151,14,5551,1832
62,8047,3020,1277,14,5551,1832
62,9047,3362,1385,14,5551,1832
62,10047,3748,1496,14,5551,1832
62,11047,4123,1604,14,5551,1832
62,12047,4501,1723,14,5551,1832
62,13047,4974,1794,14,5551,1832
62,14047,5511,1832,14,5551,1832
63,1047,412,67,13,3043,945
63,2047,717,170,13,3043,945
63,3047,1071,263,13,3043,945
63,4047,1258,347,13,3043,945
63,5047,1524,426,13,3043,945
63,6048,1710,481,13,3043,945
63,7048,1981,571,13,3043,945
63,8049,2199,640,13,3043,945
63,9048,2419,689,13,3043,945
63,10049,2602,789,13,3043,945
63,11049,2718,811,13,3043,945
63,12049,2836,877,13,3043,945
64,1047,655,90,17,4926,940
64,2048,1023,146,17,4926,940
64,3048,1379,208,17,4926,940
64,4048,1555,283,17,4926,940
64,5048,1757,358,17,4926,940
64,6048,2003,437,17,4926,940
64,7049,2277,489,17,4926,940
64,8049,2542,560,17,4926,940
64,9049,2767,634,17,4926,940
64,10049,2938,661,17,4926,940
64,11051,3169,719,17,4926,940
64,12051,3446,782,17,4926,940
64,13051,3766,835,17,4926,940
64,14051,4052,859,17,4926,940
64,15051,4410,881,17,4926,940
64,16053,4789,932,17,4926,940
66,1054,475,52,25,5681,849
66,2054,776,111,25,5681,849
66,3054,1034,145,25,5681,849
66,4054,1309,199,25,5681,849
66,5054,1378,236,25,5681,849
66,6055,1586,285,25,5681,849
66,7055,1770,297,25,5681,849
66,8055,1975,309,25,5681,849
66,9055,2078,357,25,5681,849
66,10068,2323,405,25,5681,849
66,11068,2555,430,25,5681,849
66,12071,2740,452,25,5681,849
66,13072,2943,480,25,5681,849
66,14072,3096,499,25,5681,849
66,15072,3255,535,25,5681,849
66,16072,3417,574,25,5681,849
66,17072,3621,582,25,5681,849
66,18072,3823,614,25,5681,849
66,19072,4085,646,25,5681,849
66,20072,4282,662,25,5681,849
66,21072,4556,679,25,5681,849
66,22072,4828,716,25,5681,849
66,23072,5188,753,25,5681,849
66,24072,5445,811,25,5681,849
66,25073,5630,841,25,5681,849
67,1048,636,121,18,4041,864
67,2053,970,182,18,4041,864
67,3052,1285,211,18,4041,864
67,4052,1543,231,18,4041,864
67,5052,1754,295,18,4041,864
67,6054,2045,337,18,4041,864
67,7054,2208,366,18,4041,864
67,8053,2369,432,18,4041,864
67,9054,2526,499,18,4041,864
67,10055,2665,530,18,4041,864
67,11056,2857,590,18,4041,864
67,12056,2969,615,18,4041,864
67,13055,3213,668,18,4041,864
67,14056,3437,716,18,4041,864
67,15059,3653,746,18,4041,864
67,16058,3783,801,18,4041,864
67,17059,3946,837,18,4041,864
